"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Augusta-Richmond County, GA-SC","12260",2015,365,260,103,2,0,0,0,114,63,43,0,0,212,30,123,0
"Augusta-Waterville, ME","12300",2015,288,274,14,0,0,0,0,93,46,32,0,0,208,51,20,9
"Austin-Round Rock, TX","12420",2015,365,239,116,10,0,0,0,150,74,44,0,28,197,0,140,0
"Bakersfield, CA","12540",2015,365,44,199,93,28,1,0,201,146,84,0,1,231,0,129,4
"Baltimore-Columbia-Towson, MD","12580",2015,365,177,173,14,1,0,0,156,87,51,0,27,171,1,166,0
"Bangor, ME","12620",2015,364,304,60,0,0,0,0,100,54,37,0,0,199,0,165,0
"Baraboo, WI","12660",2015,364,311,53,0,0,0,0,96,55,36,0,0,176,0,183,5
"Barnstable Town, MA","12700",2015,317,294,19,4,0,0,0,122,48,34,0,0,286,0,31,0
"Baton Rouge, LA","12940",2015,365,162,186,15,2,0,0,156,80,52,0,1,140,1,223,0
"Bay City, MI","13020",2015,361,304,57,0,0,0,0,80,56,33,0,0,0,0,361,0
"Beaumont-Port Arthur, TX","13140",2015,365,238,116,10,1,0,0,164,74,44,0,0,191,30,144,0
"Beaver Dam, WI","13180",2015,365,297,67,1,0,0,0,101,58,38,0,0,275,0,89,1
"Beckley, WV","13220",2015,25,25,0,0,0,0,0,42,40,24,0,0,0,0,25,0
"Bellingham, WA","13380",2015,331,310,21,0,0,0,0,89,44,30,0,0,130,0,201,0
"Bemidji, MN","13420",2015,362,348,12,2,0,0,0,131,38,17,0,0,0,0,362,0
"Bend-Redmond, OR","13460",2015,365,312,47,5,1,0,0,160,58,33,0,0,130,0,235,0
"Bennington, VT","13540",2015,365,318,47,0,0,0,0,97,52,37,0,0,278,0,87,0
"Berlin, NH-VT","13620",2015,354,287,60,7,0,0,0,140,58,45,0,0,347,0,7,0
"Billings, MT","13740",2015,365,329,34,1,1,0,0,158,49,28,0,0,0,85,280,0
"Birmingham-Hoover, AL","13820",2015,365,200,159,6,0,0,0,147,71,48,0,11,110,5,236,3
"Bishop, CA","13860",2015,365,203,141,12,6,0,3,1383,90,48,0,0,286,0,29,50
"Bismarck, ND","13900",2015,365,313,45,6,1,0,0,155,60,37,0,7,284,0,72,2
"Blacksburg-Christiansburg-Radford, VA","13980",2015,357,324,33,0,0,0,0,93,50,39,0,0,357,0,0,0
"Bloomington, IL","14010",2015,363,324,39,0,0,0,0,90,51,37,0,0,325,0,38,0
"Bloomington, IN","14020",2015,352,275,75,2,0,0,0,115,59,39,0,0,140,0,212,0
"Boise City, ID","14260",2015,365,268,80,13,4,0,0,166,68,43,0,27,183,0,128,27
"Boone, NC","14380",2015,226,208,18,0,0,0,0,83,46,23,0,0,0,0,226,0
"Boston-Cambridge-Newton, MA-NH","14460",2015,365,212,149,3,1,0,0,156,66,47,0,15,127,0,223,0
"Boulder, CO","14500",2015,365,265,93,7,0,0,0,129,69,44,0,0,335,0,28,2
"Bowling Green, KY","14540",2015,364,311,53,0,0,0,0,90,54,38,0,0,260,1,103,0
"Bozeman, MT","14580",2015,365,319,42,3,1,0,0,174,54,22,10,22,0,0,333,0
"Brainerd, MN","14660",2015,365,331,32,2,0,0,0,137,50,33,0,0,196,0,169,0
"Branson, MO","14700",2015,263,251,12,0,0,0,0,77,46,34,0,0,196,0,67,0
"Bremerton-Silverdale, WA","14740",2015,358,349,9,0,0,0,0,82,33,18,0,0,0,0,358,0
"Bridgeport-Stamford-Norwalk, CT","14860",2015,365,214,121,24,6,0,0,177,93,46,2,0,145,0,218,0
"Brookings, SD","15100",2015,360,315,43,2,0,0,0,129,56,36,0,0,269,0,75,16
"Brownsville-Harlingen, TX","15180",2015,365,252,111,2,0,0,0,108,67,42,0,0,143,0,222,0
"Brunswick, GA","15260",2015,354,326,28,0,0,0,0,63,47,34,0,0,179,0,175,0
"Buffalo-Cheektowaga-Niagara Falls, NY","15380",2015,365,238,123,4,0,0,0,119,65,45,0,27,160,0,178,0
"Burlington, NC","15500",2015,153,139,14,0,0,0,0,63,50,32,0,0,0,0,153,0
"Burlington-South Burlington, VT","15540",2015,365,318,47,0,0,0,0,100,54,36,0,4,284,0,77,0
"Butte-Silver Bow, MT","15580",2015,365,288,67,4,6,0,0,168,65,30,0,0,0,0,317,48
"Cadillac, MI","15620",2015,363,314,47,2,0,0,0,112,55,38,0,0,289,0,74,0
"Cambridge, MD","15700",2015,365,274,90,1,0,0,0,105,63,42,0,0,266,0,99,0
"Canton-Massillon, OH","15940",2015,365,271,87,7,0,0,0,108,67,40,3,0,140,0,222,0
"Cape Coral-Fort Myers, FL","15980",2015,365,331,34,0,0,0,0,90,50,36,0,0,227,0,137,1
"Carlsbad-Artesia, NM","16100",2015,356,262,94,0,0,0,0,97,67,43,0,3,353,0,0,0
"Carson City, NV","16180",2015,365,285,79,1,0,0,0,144,71,43,0,0,245,0,120,0
"Casper, WY","16220",2015,365,329,36,0,0,0,0,95,50,41,0,14,342,0,9,0
"Ca¤on City, CO","15860",2015,57,57,0,0,0,0,0,37,22,11,0,0,0,0,0,57
"Cedar Rapids, IA","16300",2015,365,265,99,1,0,0,0,112,64,42,0,0,124,18,220,3
"Centralia, WA","16500",2015,361,338,22,0,1,0,0,153,42,23,0,0,0,0,361,0
"Chambersburg-Waynesboro, PA","16540",2015,359,340,19,0,0,0,0,77,47,34,0,0,359,0,0,0
"Champaign-Urbana, IL","16580",2015,365,278,87,0,0,0,0,90,59,42,0,0,215,0,150,0
"Charleston, WV","16620",2015,359,299,58,1,1,0,0,162,59,34,0,0,166,21,85,87
"Charleston-North Charleston, SC","16700",2015,365,323,41,1,0,0,0,114,53,36,0,5,176,0,183,1
"Charlotte-Concord-Gastonia, NC-SC","16740",2015,365,192,162,11,0,0,0,129,77,49,0,3,209,0,153,0
"Charlottesville, VA","16820",2015,365,322,43,0,0,0,0,75,51,36,0,0,171,0,194,0
"Chattanooga, TN-GA","16860",2015,363,248,112,3,0,0,0,133,62,44,0,0,150,0,213,0
"Cheyenne, WY","16940",2015,365,308,56,0,1,0,0,152,61,42,1,3,327,1,29,4
"Chicago-Naperville-Elgin, IL-IN-WI","16980",2015,365,116,235,11,3,0,0,183,84,57,0,24,79,7,233,22
"Chico, CA","17020",2015,365,170,182,12,1,0,0,152,84,52,0,0,237,0,127,1
"Cincinnati, OH-KY-IN","17140",2015,365,156,196,12,1,0,0,151,84,52,0,36,126,17,181,5
"Claremont-Lebanon, NH-VT","17200",2015,365,320,45,0,0,0,0,90,52,35,0,0,246,0,119,0
"Clarksburg, WV","17220",2015,116,92,24,0,0,0,0,84,55,35,0,0,0,0,116,0
"Clarksville, TN-KY","17300",2015,365,269,96,0,0,0,0,87,59,43,0,0,202,11,152,0
"Clearlake, CA","17340",2015,363,351,11,1,0,0,0,148,47,36,0,0,361,0,2,0
"Cleveland, MS","17380",2015,245,226,19,0,0,0,0,90,49,38,0,0,245,0,0,0
"Cleveland-Elyria, OH","17460",2015,365,140,205,19,1,0,0,156,90,55,1,10,93,57,179,25
"Clinton, IA","17540",2015,365,187,177,1,0,0,0,146,70,49,0,0,74,4,287,0
"Coco, PR","17640",2015,339,335,2,1,1,0,0,156,17,1,0,0,0,339,0,0
"Coeur d'Alene, ID","17660",2015,324,268,50,3,3,0,0,166,66,30,0,0,0,0,324,0
"Colorado Springs, CO","17820",2015,365,272,91,2,0,0,0,105,64,44,1,0,330,28,6,0
"Columbia, MO","17860",2015,214,197,17,0,0,0,0,90,49,38,0,0,214,0,0,0
"Columbia, SC","17900",2015,365,274,91,0,0,0,0,91,57,43,0,0,185,1,179,0
"Columbus, GA-AL","17980",2015,363,215,146,2,0,0,0,141,66,46,0,0,66,0,297,0
"Columbus, IN","18020",2015,365,243,120,2,0,0,0,115,65,43,0,4,111,0,250,0
"Columbus, OH","18140",2015,365,231,129,5,0,0,0,112,67,44,0,37,143,0,184,1
"Concord, NH","18180",2015,365,357,7,1,0,0,0,105,45,33,0,0,361,4,0,0
"Cookeville, TN","18260",2015,118,102,16,0,0,0,0,60,53,28,0,0,0,0,118,0
"Corning, NY","18500",2015,356,323,33,0,0,0,0,80,50,34,1,0,258,0,97,0
"Corpus Christi, TX","18580",2015,365,263,100,2,0,0,0,112,64,41,0,0,185,1,179,0
"Corsicana, TX","18620",2015,364,283,79,2,0,0,0,105,62,39,0,0,230,7,127,0
"Corvallis, OR","18700",2015,365,334,29,1,1,0,0,153,45,16,0,0,0,0,365,0
"Craig, CO","18780",2015,141,137,4,0,0,0,0,77,46,36,0,0,141,0,0,0
"Crawfordsville, IN","18820",2015,118,62,56,0,0,0,0,81,64,47,0,0,0,0,118,0
"Crescent City, CA","18860",2015,114,106,8,0,0,0,0,69,39,15,0,0,0,0,114,0
"Crestview-Fort Walton Beach-Destin, FL","18880",2015,365,354,11,0,0,0,0,74,44,33,0,0,350,0,0,15
"Cullowhee, NC","19000",2015,257,199,58,0,0,0,0,100,61,43,0,0,207,0,50,0
"Dallas-Fort Worth-Arlington, TX","19100",2015,365,187,134,39,5,0,0,172,105,50,0,15,225,0,125,0
"Dalton, GA","19140",2015,280,256,23,0,0,1,0,233,50,37,0,0,225,0,55,0
"Daphne-Fairhope-Foley, AL","19300",2015,264,230,33,1,0,0,0,129,53,38,0,0,189,0,75,0
"Davenport-Moline-Rock Island, IA-IL","19340",2015,365,110,252,2,1,0,0,152,77,56,0,0,57,0,211,97
"Dayton, OH","19380",2015,365,231,125,9,0,0,0,119,71,45,0,0,190,2,173,0
"Decatur, AL","19460",2015,365,302,63,0,0,0,0,92,56,38,0,0,164,0,201,0
"Decatur, IL","19500",2015,365,269,96,0,0,0,0,100,61,41,0,0,206,22,137,0
"Deltona-Daytona Beach-Ormond Beach, FL","19660",2015,365,325,40,0,0,0,0,81,51,37,0,0,285,0,80,0
"Deming, NM","19700",2015,355,351,4,0,0,0,0,75,27,16,0,53,0,0,0,302
"Denver-Aurora-Lakewood, CO","19740",2015,365,84,255,24,2,0,0,169,94,63,0,82,219,0,60,4
"Des Moines-West Des Moines, IA","19780",2015,365,295,70,0,0,0,0,98,57,37,0,17,146,0,198,4
"Detroit-Warren-Dearborn, MI","19820",2015,365,147,198,19,1,0,0,165,86,55,0,7,91,47,193,27
"Dickinson, ND","19860",2015,365,322,39,3,1,0,0,153,52,35,0,0,320,0,45,0
"Dodge City, KS","19980",2015,330,324,6,0,0,0,0,64,31,13,0,0,0,0,0,330
"Dothan, AL","20020",2015,283,259,24,0,0,0,0,74,49,33,0,0,211,0,72,0
"Douglas, GA","20060",2015,60,56,4,0,0,0,0,60,47,28,0,0,0,0,60,0
"Dover, DE","20100",2015,365,284,81,0,0,0,0,100,61,41,0,0,260,0,105,0
"DuBois, PA","20180",2015,336,292,44,0,0,0,0,100,54,38,0,0,336,0,0,0
"Duluth, MN-WI","20260",2015,365,325,38,2,0,0,0,104,51,36,0,0,240,0,118,7
"Durango, CO","20420",2015,365,271,92,2,0,0,0,108,64,43,0,2,363,0,0,0
"Durham-Chapel Hill, NC","20500",2015,365,256,109,0,0,0,0,87,62,42,0,0,160,5,199,1
"Dyersburg, TN","20540",2015,111,99,12,0,0,0,0,66,51,31,0,0,0,0,111,0
"Eagle Pass, TX","20580",2015,333,277,56,0,0,0,0,81,56,33,0,0,0,0,333,0
"East Stroudsburg, PA","20700",2015,364,281,82,1,0,0,0,112,60,39,0,0,263,0,101,0
"Eau Claire, WI","20740",2015,358,325,32,1,0,0,0,125,50,33,0,0,200,0,158,0
"Effingham, IL","20820",2015,203,184,19,0,0,0,0,84,50,40,0,0,203,0,0,0
"El Centro, CA","20940",2015,365,87,236,39,3,0,0,175,105,63,0,5,147,0,127,86
"El Dorado, AR","20980",2015,365,340,25,0,0,0,0,85,45,4,0,0,0,248,117,0
"El Paso, TX","21340",2015,365,195,163,7,0,0,0,136,80,50,0,22,230,0,111,2
"Elizabethtown-Fort Knox, KY","21060",2015,365,251,113,1,0,0,0,105,62,44,0,0,133,0,232,0
"Elkhart-Goshen, IN","21140",2015,357,239,115,3,0,0,0,124,69,42,0,0,96,0,261,0
"Elko, NV","21220",2015,359,314,45,0,0,0,0,97,54,29,0,0,112,0,13,234
"Ellensburg, WA","21260",2015,363,296,63,2,2,0,0,157,60,21,0,0,0,0,363,0
"Emporia, KS","21380",2015,119,113,6,0,0,0,0,84,47,20,0,0,0,0,119,0
"Erie, PA","21500",2015,365,281,82,2,0,0,0,115,63,40,0,10,227,0,128,0
"Espa¤ola, NM","21580",2015,361,300,61,0,0,0,0,90,58,42,0,0,360,0,1,0
"Eugene, OR","21660",2015,365,249,101,13,2,0,0,186,79,40,0,0,134,0,230,1
"Eureka-Arcata-Fortuna, CA","21700",2015,365,310,55,0,0,0,0,90,54,36,0,0,183,0,176,6
"Evanston, WY","21740",2015,365,316,47,2,0,0,0,101,54,41,0,0,354,0,0,11
"Evansville, IN-KY","21780",2015,365,158,198,9,0,0,0,133,74,53,0,2,93,60,210,0
"Fairbanks, AK","21820",2015,365,169,133,20,40,3,0,238,153,54,0,3,84,2,268,8
"Fairmont, WV","21900",2015,119,87,32,0,0,0,0,89,57,37,0,0,0,0,119,0
"Fallon, NV","21980",2015,261,209,50,2,0,0,0,133,61,44,0,0,261,0,0,0
"Fargo, ND-MN","22020",2015,365,305,57,3,0,0,0,140,54,38,0,4,147,0,181,33
"Farmington, NM","22140",2015,365,264,99,2,0,0,0,115,67,44,0,23,338,0,4,0
"Fayetteville, NC","22180",2015,311,256,55,0,0,0,0,93,56,40,0,0,181,6,124,0
"Fayetteville-Springdale-Rogers, AR-MO","22220",2015,365,328,37,0,0,0,0,90,51,37,0,0,325,0,40,0
"Fernley, NV","22280",2015,275,207,64,4,0,0,0,108,71,45,0,0,275,0,0,0
"Flagstaff, AZ","22380",2015,365,260,101,4,0,0,0,108,71,44,0,0,359,0,6,0
"Flint, MI","22420",2015,357,264,90,3,0,0,0,131,62,40,0,0,133,0,224,0
"Florence, SC","22500",2015,305,260,45,0,0,0,0,84,54,41,0,0,191,0,114,0
"Florence-Muscle Shoals, AL","22520",2015,280,251,29,0,0,0,0,73,51,36,0,0,195,0,85,0
"Fond du Lac, WI","22540",2015,194,165,29,0,0,0,0,97,58,40,0,0,194,0,0,0
"Fort Collins, CO","22660",2015,365,198,150,16,1,0,0,161,80,49,0,0,322,0,43,0
"Fort Madison-Keokuk, IA-IL-MO","22800",2015,118,98,20,0,0,0,0,82,53,33,0,0,0,0,118,0
"Fort Payne, AL","22840",2015,363,319,43,1,0,0,0,101,52,37,0,0,307,0,56,0
"Fort Smith, AR-OK","22900",2015,365,325,40,0,0,0,0,93,51,35,0,50,230,0,57,28
"Fort Wayne, IN","23060",2015,365,220,143,1,1,0,0,169,66,45,0,4,87,0,274,0
"Fresno, CA","23420",2015,365,60,203,78,23,1,0,205,136,80,0,0,227,0,133,5
"Gadsden, AL","23460",2015,365,221,137,4,3,0,0,170,64,46,0,0,119,0,246,0
"Gaffney, SC","23500",2015,318,276,42,0,0,0,0,87,58,37,0,0,318,0,0,0
"Gainesville, FL","23540",2015,365,331,34,0,0,0,0,74,50,34,0,0,209,0,156,0
"Gainesville, GA","23580",2015,264,149,115,0,0,0,0,94,65,48,0,0,0,0,264,0
"Gardnerville Ranchos, NV","23820",2015,314,244,63,5,2,0,0,171,65,30,0,0,0,0,314,0
"Georgetown, SC","23860",2015,274,272,2,0,0,0,0,55,31,15,0,0,0,0,0,274
"Gettysburg, PA","23900",2015,365,243,121,1,0,0,0,101,67,44,0,0,224,0,141,0
"Gillette, WY","23940",2015,365,252,110,2,1,0,0,198,66,44,0,8,191,0,29,137
"Glenwood Springs, CO","24060",2015,365,264,91,10,0,0,0,133,67,45,0,0,358,0,2,5
"Goldsboro, NC","24140",2015,197,126,71,0,0,0,0,86,65,43,0,0,0,0,197,0
"Grand Island, NE","24260",2015,115,109,6,0,0,0,0,81,42,24,0,0,0,0,115,0
"Grand Junction, CO","24300",2015,365,253,109,3,0,0,0,105,67,45,0,0,291,0,74,0
"Grand Rapids-Wyoming, MI","24340",2015,365,258,104,2,1,0,0,153,67,40,0,0,202,6,157,0
"Grants Pass, OR","24420",2015,365,277,82,4,2,0,0,166,65,28,0,0,0,0,365,0
"Great Falls, MT","24500",2015,347,306,32,3,6,0,0,165,54,26,0,0,0,0,347,0
"Greeley, CO","24540",2015,365,232,124,9,0,0,0,133,80,47,0,0,334,0,28,3
"Green Bay, WI","24580",2015,365,279,83,3,0,0,0,122,69,40,0,0,168,34,163,0
"Greenfield Town, MA","24640",2015,365,288,77,0,0,0,0,100,59,37,0,0,192,0,173,0
"Greensboro-High Point, NC","24660",2015,364,277,86,1,0,0,0,112,61,42,0,0,186,0,178,0
"Greenville, NC","24780",2015,258,225,33,0,0,0,0,80,54,39,0,0,195,0,63,0
"Greenville-Anderson-Mauldin, SC","24860",2015,365,238,125,2,0,0,0,112,67,44,0,24,218,0,123,0
"Greenwood, SC","24940",2015,266,261,5,0,0,0,0,71,44,32,0,0,266,0,0,0
"Grenada, MS","24980",2015,116,110,6,0,0,0,0,65,44,26,0,0,0,0,116,0
"Guayama, PR","25020",2015,110,102,8,0,0,0,0,68,48,20,0,0,0,0,63,47
"Gulfport-Biloxi-Pascagoula, MS","25060",2015,365,273,90,2,0,0,0,115,60,40,0,9,154,3,199,0
"Hagerstown-Martinsburg, MD-WV","25180",2015,349,218,130,1,0,0,0,101,70,46,0,0,132,0,217,0
"Hailey, ID","25200",2015,202,197,3,2,0,0,0,138,25,10,0,0,0,0,202,0
"Hammond, LA","25220",2015,114,102,12,0,0,0,0,98,51,29,0,0,0,0,114,0
"Hanford-Corcoran, CA","25260",2015,365,90,205,60,10,0,0,174,119,71,0,0,197,0,131,37
"Harrisburg-Carlisle, PA","25420",2015,365,160,197,8,0,0,0,124,78,52,0,0,91,0,274,0
"Harrison, AR","25460",2015,365,341,24,0,0,0,0,90,47,35,0,0,340,0,25,0
"Harrisonburg, VA","25500",2015,365,326,39,0,0,0,0,90,51,36,0,111,193,4,57,0
"Hartford-West Hartford-East Hartford, CT","25540",2015,365,218,131,16,0,0,0,147,76,45,0,32,147,0,184,2
"Hattiesburg, MS","25620",2015,354,272,82,0,0,0,0,75,54,38,0,0,0,0,354,0
"Helena, MT","25740",2015,365,290,62,8,5,0,0,171,67,41,0,0,241,0,124,0
"Hermiston-Pendleton, OR","25840",2015,365,288,68,6,3,0,0,158,59,38,0,0,132,0,233,0
"Hickory-Lenoir-Morganton, NC","25860",2015,362,242,120,0,0,0,0,97,63,45,0,0,156,0,206,0
"Hilo, HI","25900",2015,365,2,59,153,148,3,0,222,200,136,0,0,0,351,14,0
"Hobbs, NM","26020",2015,361,287,73,0,1,0,0,157,64,40,0,6,335,0,20,0
"Holland, MI","26090",2015,243,183,56,4,0,0,0,147,68,41,0,0,174,0,69,0
"Homosassa Springs, FL","26140",2015,365,326,27,12,0,0,0,141,52,16,0,0,0,253,112,0
"Hot Springs, AR","26300",2015,120,97,23,0,0,0,0,72,55,34,0,0,0,0,120,0
"Houghton, MI","26340",2015,118,117,1,0,0,0,0,58,29,13,0,0,0,0,118,0
"Houma-Thibodaux, LA","26380",2015,365,319,46,0,0,0,0,97,52,35,0,0,238,0,127,0
"Houston-The Woodlands-Sugar Land, TX","26420",2015,365,144,176,30,14,1,0,203,105,54,0,16,154,3,178,14
"Huntington, IN","26540",2015,178,175,3,0,0,0,0,71,40,31,0,0,178,0,0,0
"Huntington-Ashland, WV-KY-OH","26580",2015,365,238,123,4,0,0,0,112,70,45,0,2,127,3,232,1
"Huntsville, AL","26620",2015,333,288,45,0,0,0,0,87,54,38,0,0,215,0,63,55
"Idaho Falls, ID","26820",2015,362,321,40,0,1,0,0,157,51,40,0,0,338,0,24,0
"Indiana, PA","26860",2015,365,279,79,7,0,0,0,120,70,41,0,0,315,50,0,0
"Indianapolis-Carmel-Anderson, IN","26900",2015,365,163,197,4,1,0,0,157,75,53,0,5,122,31,204,3
"Iowa City, IA","26980",2015,365,280,84,1,0,0,0,139,59,36,0,0,0,0,361,4
"Ithaca, NY","27060",2015,351,332,19,0,0,0,0,93,48,35,0,0,351,0,0,0
"Jackson, MS","27140",2015,365,217,148,0,0,0,0,100,66,45,0,2,110,0,253,0
"Jackson, TN","27180",2015,110,95,15,0,0,0,0,62,52,32,0,0,0,0,110,0
"Jackson, WY-ID","27220",2015,365,325,39,1,0,0,0,107,51,42,0,0,353,0,9,3
"Jacksonville, FL","27260",2015,365,288,76,1,0,0,0,104,59,40,0,4,171,18,170,2
"Jamestown, ND","27420",2015,365,350,15,0,0,0,0,85,35,13,0,0,0,14,0,351
"Jamestown-Dunkirk-Fredonia, NY","27460",2015,364,304,55,5,0,0,0,126,58,38,0,0,334,2,28,0
"Janesville-Beloit, WI","27500",2015,192,165,27,0,0,0,0,100,58,41,0,0,192,0,0,0
"Jasper, IN","27540",2015,360,317,40,3,0,0,0,132,54,6,0,0,0,250,108,2
"Jefferson City, MO","27620",2015,214,186,28,0,0,0,0,97,51,41,0,0,214,0,0,0
"Johnstown, PA","27780",2015,365,213,152,0,0,0,0,97,68,47,0,7,112,10,235,1
"Joplin, MO","27900",2015,365,307,58,0,0,0,0,98,56,35,0,0,176,0,0,189
"Juneau, AK","27940",2015,351,296,55,0,0,0,0,91,56,21,0,0,0,0,349,2
"Kahului-Wailuku-Lahaina, HI","27980",2015,365,344,21,0,0,0,0,75,43,25,0,0,0,0,365,0
"Kalamazoo-Portage, MI","28020",2015,359,264,94,1,0,0,0,101,62,41,0,0,123,0,236,0
"Kalispell, MT","28060",2015,365,265,88,3,9,0,0,180,72,42,0,0,171,0,144,50
"Kansas City, MO-KS","28140",2015,365,138,186,41,0,0,0,134,103,56,0,6,105,72,160,22
"Kapaa, HI","28180",2015,362,360,2,0,0,0,0,66,31,14,0,116,0,17,229,0
"Keene, NH","28300",2015,365,283,81,0,1,0,0,154,60,38,0,0,206,0,159,0
"Kennewick-Richland, WA","28420",2015,362,290,62,8,1,0,1,485,62,31,0,0,79,0,242,41
"Killeen-Temple, TX","28660",2015,365,309,51,5,0,0,0,133,61,36,0,0,365,0,0,0
"Kingsport-Bristol-Bristol, TN-VA","28700",2015,365,224,117,24,0,0,0,138,89,46,2,36,153,146,28,0
"Kingsville, TX","28780",2015,354,284,70,0,0,0,0,95,60,33,0,0,0,0,354,0
"Kinston, NC","28820",2015,209,185,24,0,0,0,0,80,51,41,0,0,209,0,0,0
"Klamath Falls, OR","28900",2015,365,254,98,11,2,0,0,189,74,32,0,0,0,0,365,0
"Knoxville, TN","28940",2015,365,205,158,2,0,0,0,105,70,48,0,0,193,0,127,45
"Kokomo, IN","29020",2015,346,160,185,1,0,0,0,101,67,52,0,0,0,0,346,0
"La Crosse-Onalaska, WI-MN","29100",2015,361,314,47,0,0,0,0,98,53,37,0,0,205,0,156,0
"La Grande, OR","29260",2015,362,293,58,6,5,0,0,181,66,29,0,0,0,0,362,0
"Laconia, NH","29060",2015,213,207,6,0,0,0,0,90,45,32,0,0,178,0,35,0
"Lafayette, LA","29180",2015,365,248,117,0,0,0,0,97,63,44,0,0,170,0,195,0
"Lafayette-West Lafayette, IN","29200",2015,360,254,106,0,0,0,0,99,64,43,0,0,134,0,226,0
"Lake Charles, LA","29340",2015,365,230,131,3,1,0,0,156,69,45,0,1,152,9,203,0
"Lake City, FL","29380",2015,321,288,33,0,0,0,0,77,51,35,0,0,222,0,99,0
"Lake Havasu City-Kingman, AZ","29420",2015,364,354,10,0,0,0,0,58,32,17,0,0,0,0,41,323
"Lakeland-Winter Haven, FL","29460",2015,365,314,50,1,0,0,0,105,53,37,0,0,210,1,154,0
"Lancaster, PA","29540",2015,365,185,170,10,0,0,0,140,84,50,0,4,163,0,198,0
"Lansing-East Lansing, MI","29620",2015,364,280,82,2,0,0,0,107,59,40,0,4,201,0,159,0
"Laramie, WY","29660",2015,365,279,86,0,0,0,0,93,60,45,0,0,314,0,7,44
"Laredo, TX","29700",2015,365,255,110,0,0,0,0,94,63,39,1,0,116,0,246,2
"Las Cruces, NM","29740",2015,365,174,179,11,1,0,0,157,82,51,0,3,223,0,81,58
"Las Vegas-Henderson-Paradise, NV","29820",2015,365,140,202,22,1,0,0,151,93,58,0,14,250,0,97,4
"Lawrenceburg, TN","29980",2015,110,103,7,0,0,0,0,70,47,30,0,0,0,0,110,0
"Lawton, OK","30020",2015,365,295,70,0,0,0,0,97,61,40,0,0,272,0,93,0
"Lebanon, PA","30140",2015,365,224,129,12,0,0,0,133,82,46,0,0,212,0,153,0
