"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2013,365,179,174,12,0,0,0,122,77,51,0,39,156,0,170,0
"Waterloo-Cedar Falls, IA","47940",2013,365,235,127,3,0,0,0,124,62,44,0,0,146,0,216,3
"Watertown, SD","47980",2013,361,278,83,0,0,0,0,82,59,36,0,0,0,0,310,51
"Watertown-Fort Atkinson, WI","48020",2013,193,155,35,3,0,0,0,112,64,41,0,0,193,0,0,0
"Watertown-Fort Drum, NY","48060",2013,361,339,22,0,0,0,0,93,47,34,0,0,361,0,0,0
"Wausau, WI","48140",2013,203,173,30,0,0,0,0,84,54,39,0,0,203,0,0,0
"Weirton-Steubenville, WV-OH","48260",2013,365,192,167,6,0,0,0,147,75,48,0,0,104,46,213,2
"Wenatchee, WA","48300",2013,365,275,90,0,0,0,0,99,65,27,0,0,0,0,365,0
"Wheeling, WV-OH","48540",2013,365,203,160,2,0,0,0,112,67,48,0,0,74,19,272,0
"Whitewater-Elkhorn, WI","48580",2013,195,166,28,1,0,0,0,115,61,39,0,0,195,0,0,0
"Wichita Falls, TX","48660",2013,345,308,37,0,0,0,0,88,52,26,0,0,0,0,345,0
"Wichita, KS","48620",2013,365,271,86,8,0,0,0,115,71,43,0,26,279,0,47,13
"Williamsport, PA","48700",2013,361,330,31,0,0,0,0,97,48,34,0,0,358,0,0,3
"Williston, ND","48780",2013,365,235,111,11,8,0,0,200,73,45,0,0,120,72,139,34
"Wilmington, NC","48900",2013,363,270,93,0,0,0,0,97,60,40,0,0,123,23,217,0
"Wilmington, OH","48940",2013,213,184,28,1,0,0,0,122,54,41,0,0,213,0,0,0
"Winchester, VA-WV","49020",2013,365,282,82,1,0,0,0,115,58,39,0,0,139,0,226,0
"Winona, MN","49100",2013,120,113,7,0,0,0,0,57,45,22,0,0,0,0,120,0
"Winston-Salem, NC","49180",2013,365,237,126,2,0,0,0,122,68,45,0,6,135,0,224,0
"Worcester, MA-CT","49340",2013,365,276,85,4,0,0,0,119,61,41,0,9,234,0,119,3
"Yakima, WA","49420",2013,365,232,115,14,4,0,0,156,80,40,0,0,0,0,335,30
"York-Hanover, PA","49620",2013,365,223,136,6,0,0,0,143,74,47,0,3,215,1,146,0
"Youngstown-Warren-Boardman, OH-PA","49660",2013,365,195,166,4,0,0,0,147,71,49,0,0,124,4,237,0
"Yuba City, CA","49700",2013,365,205,151,9,0,0,0,126,84,48,0,5,233,0,126,1
"Yuma, AZ","49740",2013,365,243,112,9,0,0,1,536,77,44,0,0,178,0,30,157
