"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Battle Creek, MI","12980",1987,113,97,15,1,0,0,0,123,53,31,0,0,0,0,0,113
"Beaumont-Port Arthur, TX","13140",1987,360,132,136,62,29,1,0,232,143,67,3,1,166,190,0,0
"Beaver Dam, WI","13180",1987,183,114,43,19,6,1,0,203,112,43,0,0,183,0,0,0
"Bellingham, WA","13380",1987,353,254,95,2,2,0,0,200,69,31,24,0,0,290,0,39
"Bend-Redmond, OR","13460",1987,60,53,7,0,0,0,0,81,60,28,0,0,0,0,0,60
"Bennington, VT","13540",1987,196,156,29,9,2,0,0,161,84,40,0,0,196,0,0,0
"Berlin, NH-VT","13620",1987,365,119,143,95,8,0,0,190,124,67,0,0,30,299,0,36
"Billings, MT","13740",1987,319,44,93,129,53,0,0,200,168,108,0,0,0,315,0,4
"Birmingham-Hoover, AL","13820",1987,365,146,147,51,18,3,0,214,128,55,72,0,184,20,0,89
"Bishop, CA","13860",1987,69,53,11,4,0,0,1,568,84,33,0,0,0,0,0,69
"Bismarck, ND","13900",1987,364,306,56,2,0,0,0,140,58,34,0,15,292,45,0,12
"Boise City, ID","14260",1987,342,235,106,0,1,0,0,173,69,39,312,0,0,0,0,30
"Boston-Cambridge-Newton, MA-NH","14460",1987,365,14,176,159,13,3,0,234,126,100,6,44,53,262,0,0
"Boulder, CO","14500",1987,363,224,108,28,3,0,0,192,93,42,68,0,261,0,0,34
"Bowling Green, KY","14540",1987,337,196,92,39,9,1,0,221,122,45,0,0,337,0,0,0
"Bozeman, MT","14580",1987,50,49,1,0,0,0,0,54,38,22,0,0,0,0,0,50
"Bremerton-Silverdale, WA","14740",1987,347,263,83,1,0,0,0,106,71,33,347,0,0,0,0,0
"Bridgeport-Stamford-Norwalk, CT","14860",1987,365,145,148,36,19,17,0,239,150,60,26,52,123,164,0,0
"Brunswick, GA","15260",1987,351,275,58,17,1,0,0,156,80,36,0,0,238,113,0,0
"Buffalo-Cheektowaga-Niagara Falls, NY","15380",1987,365,63,116,148,35,3,0,218,151,101,4,40,70,251,0,0
"Burlington-South Burlington, VT","15540",1987,364,311,48,5,0,0,0,136,57,37,26,180,143,8,0,7
"Butte-Silver Bow, MT","15580",1987,140,81,54,5,0,0,0,136,75,45,2,0,0,0,0,138
"Canton-Massillon, OH","15940",1987,365,197,122,29,16,1,0,214,108,48,4,0,165,184,0,12
"Carlsbad-Artesia, NM","16100",1987,363,206,101,44,12,0,0,200,116,43,0,60,0,269,0,34
"Carson City, NV","16180",1987,310,310,0,0,0,0,0,43,23,10,310,0,0,0,0,0
"Casper, WY","16220",1987,31,31,0,0,0,0,0,47,40,27,0,0,0,0,0,31
"Ca¤on City, CO","15860",1987,6,6,0,0,0,0,0,25,25,14,0,0,0,0,0,6
"Cedar Rapids, IA","16300",1987,365,117,111,125,12,0,0,200,134,80,6,0,76,276,0,7
"Central City, KY","16420",1987,251,94,103,52,2,0,0,196,120,67,0,0,114,137,0,0
"Champaign-Urbana, IL","16580",1987,357,270,71,14,2,0,0,177,74,36,0,0,276,81,0,0
"Charleston, WV","16620",1987,365,151,149,55,10,0,0,190,112,56,0,80,103,179,0,3
"Charleston-North Charleston, SC","16700",1987,365,223,94,41,7,0,0,179,108,45,14,0,285,59,0,7
"Charlotte-Concord-Gastonia, NC-SC","16740",1987,365,114,159,53,32,7,0,224,151,66,121,0,201,43,0,0
"Chattanooga, TN-GA","16860",1987,365,216,90,41,17,1,0,205,122,46,0,0,342,0,0,23
"Cheyenne, WY","16940",1987,50,50,0,0,0,0,0,45,36,29,0,0,0,0,0,50
"Chicago-Naperville-Elgin, IL-IN-WI","16980",1987,365,9,132,177,38,9,0,261,157,106,2,25,60,275,0,3
"Chico, CA","17020",1987,364,203,130,28,3,0,0,156,93,47,56,91,209,0,0,8
"Cincinnati, OH-KY-IN","17140",1987,365,31,129,135,62,8,0,236,175,104,1,33,92,237,0,2
"Clarksville, TN-KY","17300",1987,362,162,113,76,11,0,0,200,122,55,0,0,89,273,0,0
"Clearlake, CA","17340",1987,357,320,34,3,0,0,0,133,51,30,0,0,354,0,0,3
"Cleveland, TN","17420",1987,356,91,60,79,126,0,0,200,200,116,0,44,0,312,0,0
"Cleveland-Elyria, OH","17460",1987,365,29,142,171,21,2,0,235,143,103,8,12,51,287,0,7
"Clinton, IA","17540",1987,357,187,60,68,42,0,0,200,170,46,0,0,0,281,0,76
"Coeur d'Alene, ID","17660",1987,68,47,21,0,0,0,0,85,61,34,0,0,0,0,0,68
"Colorado Springs, CO","17820",1987,365,251,113,1,0,0,0,121,71,46,123,0,217,0,0,25
"Columbia, MO","17860",1987,27,26,1,0,0,0,0,58,43,23,0,0,0,0,0,27
"Columbia, SC","17900",1987,365,207,102,44,12,0,0,187,119,47,38,0,299,14,0,14
"Columbus, GA-AL","17980",1987,345,234,70,34,7,0,0,174,105,43,0,0,262,83,0,0
"Columbus, MS","18060",1987,275,199,68,8,0,0,0,136,84,43,0,0,275,0,0,0
"Columbus, OH","18140",1987,365,147,160,49,8,1,0,220,108,55,62,1,100,183,0,19
"Concord, NH","18180",1987,362,212,60,75,15,0,0,186,126,39,0,0,70,292,0,0
"Corpus Christi, TX","18580",1987,365,218,102,37,8,0,0,190,107,44,0,0,229,66,0,70
"Crescent City, CA","18860",1987,72,68,4,0,0,0,0,56,35,27,0,0,36,0,0,36
"Cullman, AL","18980",1987,125,73,31,16,5,0,0,177,115,47,0,0,125,0,0,0
"Cumberland, MD-WV","19060",1987,365,259,100,6,0,0,0,150,71,43,30,0,161,174,0,0
"Dallas-Fort Worth-Arlington, TX","19100",1987,365,171,110,46,32,6,0,239,151,56,22,115,211,11,0,6
"Davenport-Moline-Rock Island, IA-IL","19340",1987,365,267,75,20,3,0,0,179,87,40,53,0,249,53,0,10
"Dayton, OH","19380",1987,365,231,90,35,9,0,0,182,105,43,93,0,188,56,0,28
"Decatur, AL","19460",1987,75,66,9,0,0,0,0,97,60,29,0,0,0,75,0,0
"Decatur, IL","19500",1987,361,175,83,72,31,0,0,200,147,52,0,0,137,195,0,29
"Deltona-Daytona Beach-Ormond Beach, FL","19660",1987,345,343,2,0,0,0,0,62,19,7,0,0,0,345,0,0
"Deming, NM","19700",1987,256,244,11,1,0,0,0,145,40,26,0,0,0,0,0,256
"Denver-Aurora-Lakewood, CO","19740",1987,365,45,213,81,18,8,0,236,136,83,87,120,126,28,0,4
"Des Moines-West Des Moines, IA","19780",1987,365,277,88,0,0,0,0,87,60,33,137,0,15,0,0,213
"Detroit-Warren-Dearborn, MI","19820",1987,365,56,157,130,21,1,0,209,132,90,7,7,48,290,0,13
"Dickinson, ND","19860",1987,365,346,16,3,0,0,0,132,36,10,0,0,0,326,0,39
"Dodge City, KS","19980",1987,27,26,0,1,0,0,0,101,27,16,0,0,0,0,0,27
"Dover, DE","20100",1987,357,223,82,31,18,3,0,208,133,43,0,0,223,134,0,0
"Dubuque, IA","20220",1987,326,261,46,19,0,0,0,143,71,30,197,0,0,129,0,0
"Duluth, MN-WI","20260",1987,365,247,109,7,2,0,0,158,64,44,290,0,0,16,0,59
"Durham-Chapel Hill, NC","20500",1987,365,144,176,36,9,0,0,179,104,57,175,0,132,53,0,5
"Edwards, CO","20780",1987,135,118,17,0,0,0,0,80,54,24,53,0,0,0,0,82
"Effingham, IL","20820",1987,220,126,66,26,2,0,0,179,112,46,0,0,220,0,0,0
"El Centro, CA","20940",1987,348,272,72,4,0,0,0,136,67,37,0,0,307,0,0,41
"El Dorado, AR","20980",1987,313,295,14,4,0,0,0,139,43,13,0,0,0,313,0,0
"El Paso, TX","21340",1987,365,50,111,122,81,1,0,223,182,107,36,19,95,203,0,12
"Elmira, NY","21300",1987,364,304,45,13,2,0,0,177,67,34,0,0,260,104,0,0
"Erie, PA","21500",1987,365,168,120,57,19,1,0,217,121,54,40,28,102,190,0,5
"Escanaba, MI","21540",1987,365,321,38,5,1,0,0,198,56,13,0,0,0,365,0,0
"Eugene, OR","21660",1987,365,228,123,11,3,0,0,192,75,45,107,0,146,0,0,112
"Eureka-Arcata-Fortuna, CA","21700",1987,60,51,9,0,0,0,0,72,56,30,0,0,0,0,0,60
"Evanston, WY","21740",1987,26,26,0,0,0,0,0,40,38,22,0,0,0,0,0,26
"Evansville, IN-KY","21780",1987,365,8,55,188,114,0,0,200,179,129,0,0,54,311,0,0
"Fairbanks, AK","21820",1987,272,188,66,15,3,0,0,193,88,34,171,0,0,0,0,101
"Fargo, ND-MN","22020",1987,61,60,1,0,0,0,0,56,29,17,0,0,0,0,0,61
"Farmington, NM","22140",1987,151,113,33,5,0,0,0,116,81,29,51,3,0,97,0,0
"Fayetteville, NC","22180",1987,256,154,56,37,8,1,0,206,122,45,0,0,234,0,0,22
"Flagstaff, AZ","22380",1987,203,193,10,0,0,0,0,72,39,18,169,0,0,0,0,34
"Flint, MI","22420",1987,335,268,51,12,3,1,0,202,80,32,0,0,198,125,0,12
"Florence-Muscle Shoals, AL","22520",1987,258,128,54,51,25,0,0,200,148,52,0,0,0,258,0,0
"Fond du Lac, WI","22540",1987,179,129,42,6,2,0,0,166,84,40,0,0,179,0,0,0
"Fort Collins, CO","22660",1987,364,237,118,6,3,0,0,175,83,44,117,0,239,0,0,8
"Fort Madison-Keokuk, IA-IL-MO","22800",1987,358,280,55,21,2,0,0,200,85,13,0,0,0,358,0,0
"Fort Wayne, IN","23060",1987,365,261,70,30,4,0,0,182,100,40,44,45,194,71,0,11
"Fremont, OH","23380",1987,97,86,11,0,0,0,0,65,52,25,0,0,0,0,0,97
"Fresno, CA","23420",1987,365,68,118,79,62,38,0,247,201,95,43,75,231,1,0,15
"Gadsden, AL","23460",1987,59,40,19,0,0,0,0,70,57,39,0,0,0,0,0,59
"Gainesville, FL","23540",1987,331,329,2,0,0,0,0,69,17,7,0,0,0,331,0,0
"Gardnerville Ranchos, NV","23820",1987,346,206,124,16,0,0,0,140,90,45,36,0,310,0,0,0
"Georgetown, SC","23860",1987,54,51,3,0,0,0,0,69,45,30,0,0,0,0,0,54
"Gillette, WY","23940",1987,26,26,0,0,0,0,0,39,38,26,0,0,0,0,0,26
"Glens Falls, NY","24020",1987,359,311,44,4,0,0,0,146,56,21,0,0,0,359,0,0
"Glenwood Springs, CO","24060",1987,57,54,3,0,0,0,0,64,38,22,0,0,0,0,0,57
"Grand Forks, ND-MN","24220",1987,35,35,0,0,0,0,0,49,30,21,0,0,0,0,0,35
"Grand Junction, CO","24300",1987,365,237,126,2,0,0,0,105,71,47,70,0,280,1,0,14
"Grand Rapids-Wyoming, MI","24340",1987,365,191,77,51,42,4,0,218,162,48,34,0,114,207,0,10
"Grants Pass, OR","24420",1987,363,190,166,6,1,0,0,157,84,49,329,0,0,0,0,34
"Great Falls, MT","24500",1987,329,288,37,4,0,0,0,142,55,26,308,0,0,0,0,21
"Greeley, CO","24540",1987,364,245,112,7,0,0,0,126,77,44,115,0,241,0,0,8
"Green Bay, WI","24580",1987,365,117,124,105,15,4,0,218,131,71,0,0,74,270,0,21
"Greensboro-High Point, NC","24660",1987,358,234,85,32,7,0,0,177,101,40,0,0,203,148,0,7
"Greenville-Anderson-Mauldin, SC","24860",1987,362,232,72,46,12,0,0,195,126,42,0,0,322,23,0,17
"Guayama, PR","25020",1987,240,232,7,1,0,0,0,128,33,11,0,0,0,204,0,36
"Gulfport-Biloxi-Pascagoula, MS","25060",1987,365,194,106,47,18,0,0,200,129,48,0,0,235,130,0,0
"Hanford-Corcoran, CA","25260",1987,224,135,50,25,14,0,0,197,122,47,0,0,185,0,0,39
"Hannibal, MO","25300",1987,59,55,4,0,0,0,0,78,42,21,0,0,0,0,0,59
"Harrisburg-Carlisle, PA","25420",1987,365,199,118,28,16,4,0,218,115,49,51,81,177,54,0,2
"Harrison, AR","25460",1987,96,96,0,0,0,0,0,48,39,25,0,0,0,0,0,96
"Hartford-West Hartford-East Hartford, CT","25540",1987,365,136,179,30,17,3,0,252,121,57,162,16,128,57,0,2
"Hastings, NE","25580",1987,57,51,6,0,0,0,0,69,51,31,0,0,0,0,0,57
"Hattiesburg, MS","25620",1987,257,182,59,16,0,0,0,133,93,42,0,0,257,0,0,0
"Helena, MT","25740",1987,363,19,129,148,66,1,0,219,182,107,0,0,0,362,0,1
"Hermiston-Pendleton, OR","25840",1987,62,42,20,0,0,0,0,91,66,39,0,0,0,0,0,62
"Hickory-Lenoir-Morganton, NC","25860",1987,364,251,83,27,3,0,0,161,93,36,0,0,194,170,0,0
"Hilo, HI","25900",1987,338,219,14,17,88,0,0,200,200,36,0,0,198,140,0,0
"Houghton, MI","26340",1987,61,61,0,0,0,0,0,50,42,29,0,0,61,0,0,0
"Houston-The Woodlands-Sugar Land, TX","26420",1987,365,46,158,92,38,31,0,240,187,94,4,58,144,150,0,9
"Huntington-Ashland, WV-KY-OH","26580",1987,365,10,87,170,93,5,0,226,193,121,0,0,45,318,0,2
"Huntsville, AL","26620",1987,237,149,60,22,6,0,0,172,108,45,0,0,237,0,0,0
"Indiana, PA","26860",1987,355,191,109,49,6,0,0,171,107,46,0,0,0,355,0,0
"Indianapolis-Carmel-Anderson, IN","26900",1987,365,25,112,195,31,2,0,202,147,107,5,21,61,277,0,1
"Iowa City, IA","26980",1987,354,296,52,6,0,0,0,133,67,31,0,0,354,0,0,0
"Iron Mountain, MI-WI","27020",1987,365,310,44,7,4,0,0,179,58,35,0,19,334,11,0,1
"Jackson, MS","27140",1987,365,285,64,15,1,0,0,154,77,38,93,0,244,0,0,28
"Jackson, TN","27180",1987,61,55,6,0,0,0,0,66,48,31,0,0,0,0,0,61
"Jackson, WY-ID","27220",1987,205,196,8,1,0,0,0,101,47,38,0,0,182,0,0,23
"Jacksonville, FL","27260",1987,365,134,136,73,21,1,0,219,133,62,24,27,150,161,0,3
"Jamestown, ND","27420",1987,26,25,1,0,0,0,0,53,23,6,0,0,0,0,0,26
"Jamestown-Dunkirk-Fredonia, NY","27460",1987,359,211,86,57,5,0,0,167,110,43,0,0,0,359,0,0
"Janesville-Beloit, WI","27500",1987,365,247,78,36,4,0,0,174,101,40,0,104,143,105,0,13
"Jasper, IN","27540",1987,365,179,92,65,29,0,0,200,145,52,0,0,0,348,0,17
"Johnstown, PA","27780",1987,353,130,159,54,9,1,0,204,113,59,4,39,115,195,0,0
"Juneau, AK","27940",1987,359,342,17,0,0,0,0,73,39,13,0,0,0,0,0,359
"Kahului-Wailuku-Lahaina, HI","27980",1987,18,18,0,0,0,0,0,39,34,27,0,0,0,0,0,18
"Kalispell, MT","28060",1987,134,79,53,2,0,0,0,116,64,44,0,0,0,0,0,134
"Kansas City, MO-KS","28140",1987,365,110,160,80,15,0,0,187,125,67,16,47,122,139,0,41
"Kapaa, HI","28180",1987,53,53,0,0,0,0,0,35,23,18,0,0,0,0,0,53
"Kennewick-Richland, WA","28420",1987,156,144,12,0,0,0,0,64,43,22,0,0,0,0,0,156
"Kingsport-Bristol-Bristol, TN-VA","28700",1987,365,76,119,142,28,0,0,200,143,96,2,18,38,304,0,3
"Klamath Falls, OR","28900",1987,113,54,42,11,6,0,0,188,114,52,0,0,0,0,0,113
"Knoxville, TN","28940",1987,365,68,162,104,31,0,0,200,142,86,0,0,114,239,0,12
"La Crosse-Onalaska, WI-MN","29100",1987,182,141,34,7,0,0,0,122,80,42,0,0,182,0,0,0
"La Grande, OR","29260",1987,49,27,22,0,0,0,0,92,72,46,0,0,0,0,0,49
"Lafayette, LA","29180",1987,340,236,71,27,6,0,0,182,100,39,0,0,340,0,0,0
"Lafayette-West Lafayette, IN","29200",1987,350,234,78,33,5,0,0,200,101,43,10,21,159,112,0,48
"Lake Charles, LA","29340",1987,364,244,74,35,10,1,0,210,115,43,0,0,361,3,0,0
"Lakeland-Winter Haven, FL","29460",1987,364,269,74,20,1,0,0,200,81,27,0,0,0,364,0,0
"Lancaster, PA","29540",1987,358,232,82,26,18,0,0,200,112,45,2,128,172,56,0,0
"Lansing-East Lansing, MI","29620",1987,362,260,80,18,3,1,0,201,87,38,0,0,185,153,0,24
"Laramie, WY","29660",1987,27,24,3,0,0,0,0,59,53,31,0,0,0,0,0,27
"Las Cruces, NM","29740",1987,365,94,100,121,50,0,0,200,165,94,29,0,88,232,0,16
"Las Vegas-Henderson-Paradise, NV","29820",1987,357,124,192,37,4,0,0,172,105,61,52,96,174,0,0,35
"Lawton, OK","30020",1987,348,348,0,0,0,0,0,49,21,10,0,0,0,348,0,0
"Lewiston, ID-WA","30300",1987,29,22,7,0,0,0,0,76,61,34,0,0,0,0,0,29
"Lewiston-Auburn, ME","30340",1987,293,232,54,7,0,0,0,117,71,24,0,0,0,293,0,0
"Lexington-Fayette, KY","30460",1987,365,216,83,49,16,1,0,206,129,46,26,102,175,62,0,0
"Lima, OH","30620",1987,358,260,62,33,3,0,0,195,101,37,0,0,198,160,0,0
"Lincoln, NE","30700",1987,363,338,25,0,0,0,0,95,45,28,305,0,58,0,0,0
"Little Rock-North Little Rock-Conway, AR","30780",1987,365,235,93,26,11,0,0,185,101,44,0,50,304,1,0,10
"Longview, TX","30980",1987,212,164,36,8,4,0,0,187,84,33,0,32,180,0,0,0
"Longview, WA","31020",1987,354,330,20,4,0,0,0,121,43,14,0,0,0,276,0,78
"Los Angeles-Long Beach-Anaheim, CA","31080",1987,365,5,90,89,52,129,0,293,247,150,42,123,199,1,0,0
"Louisville/Jefferson County, KY-IN","31140",1987,365,59,114,136,55,1,0,222,159,102,34,7,59,263,0,2
"Lubbock, TX","31180",1987,132,119,13,0,0,0,0,81,50,29,0,0,0,0,0,132
"Lumberton, NC","31300",1987,359,359,0,0,0,0,0,34,16,6,0,0,0,359,0,0
"Madera, CA","31460",1987,46,34,12,0,0,0,0,73,62,40,0,0,0,0,0,46
"Madison, IN","31500",1987,348,129,69,89,61,0,0,200,181,81,0,0,0,348,0,0
"Madison, WI","31540",1987,365,258,83,21,3,0,0,177,87,42,45,11,236,73,0,0
"Malone, NY","31660",1987,55,55,0,0,0,0,0,44,36,22,0,0,0,0,0,55
"Manchester-Nashua, NH","31700",1987,365,199,134,30,2,0,0,179,94,49,134,40,87,103,0,1
"Manitowoc, WI","31820",1987,183,111,34,18,12,8,0,240,154,43,0,0,183,0,0,0
"Mansfield, OH","31900",1987,341,272,61,8,0,0,0,113,64,24,0,0,0,341,0,0
"Marinette, WI-MI","31940",1987,288,219,35,31,3,0,0,200,106,10,0,0,0,288,0,0
"Marquette, MI","32100",1987,365,348,14,3,0,0,0,134,43,13,0,0,0,365,0,0
"Mason City, IA","32380",1987,155,126,29,0,0,0,0,85,56,30,0,0,0,0,0,155
"Medford, OR","32780",1987,365,111,240,14,0,0,0,148,89,61,259,0,51,0,0,55
"Memphis, TN-MS-AR","32820",1987,365,84,134,112,33,2,0,205,150,85,79,31,91,161,0,3
"Merced, CA","32900",1987,60,44,16,0,0,0,0,75,60,37,0,0,0,0,0,60
"Meridian, MS","32940",1987,272,198,61,13,0,0,0,147,84,43,0,0,272,0,0,0
"Mexico, MO","33020",1987,48,47,0,1,0,0,0,105,44,23,0,0,0,0,0,48
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",1987,365,220,122,17,5,1,0,214,80,45,151,42,161,1,0,10
"Michigan City-La Porte, IN","33140",1987,212,90,84,34,4,0,0,200,110,56,0,0,0,212,0,0
"Milwaukee-Waukesha-West Allis, WI","33340",1987,365,165,130,49,11,10,0,300,126,52,8,110,97,121,0,29
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",1987,365,43,179,115,27,1,0,204,141,87,96,12,69,172,0,16
"Minot, ND","33500",1987,28,27,1,0,0,0,0,79,44,17,0,0,0,0,0,28
"Missoula, MT","33540",1987,357,218,127,11,1,0,0,161,77,42,188,0,0,0,0,169
"Mobile, AL","33660",1987,314,157,76,67,14,0,0,200,130,51,0,0,163,125,0,26
"Modesto, CA","33700",1987,365,154,109,39,53,10,0,223,166,61,29,115,208,1,0,12
"Monroe, LA","33740",1987,363,263,69,28,3,0,0,154,100,38,0,0,307,56,0,0
"Monroe, MI","33780",1987,31,29,2,0,0,0,0,70,45,24,0,0,0,0,0,31
"Montgomery, AL","33860",1987,259,123,67,43,21,5,0,223,151,51,0,0,243,0,0,16
"Morgantown, WV","34060",1987,364,197,117,48,2,0,0,180,108,47,0,0,0,364,0,0
"Moscow, ID","34140",1987,46,32,14,0,0,0,0,84,68,35,0,0,0,0,0,46
"Mount Pleasant, MI","34380",1987,362,237,45,52,28,0,0,200,134,24,0,0,0,362,0,0
"Mount Vernon-Anacortes, WA","34580",1987,332,181,89,61,1,0,0,165,116,43,0,0,0,332,0,0
"Muscatine, IA","34700",1987,337,257,34,31,15,0,0,200,114,6,0,0,0,337,0,0
"Muskegon, MI","34740",1987,365,282,38,20,17,8,0,232,119,32,53,0,156,156,0,0
"Muskogee, OK","34780",1987,319,305,9,5,0,0,0,124,37,15,0,170,0,149,0,0
"Napa, CA","34900",1987,365,314,44,7,0,0,0,133,57,38,33,132,192,0,0,8
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",1987,365,90,128,106,39,2,0,219,155,79,121,0,75,162,0,7
"Natchez, MS-LA","35020",1987,255,196,50,9,0,0,0,126,77,40,0,0,255,0,0,0
"New Castle, PA","35260",1987,360,199,116,39,6,0,0,174,105,47,2,83,121,126,0,28
"New Haven-Milford, CT","35300",1987,365,108,179,56,13,9,0,226,124,64,7,73,82,164,0,39
"New Orleans-Metairie, LA","35380",1987,365,172,132,39,21,1,0,206,133,53,38,131,185,6,0,5
"New Philadelphia-Dover, OH","35420",1987,311,130,82,89,10,0,0,200,122,60,0,0,0,311,0,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",1987,365,0,188,126,27,24,0,262,174,99,183,37,66,79,0,0
"Nogales, AZ","35700",1987,47,23,21,3,0,0,0,139,87,51,0,0,0,0,0,47
"North Port-Sarasota-Bradenton, FL","35840",1987,225,210,14,1,0,0,0,136,47,26,0,0,194,31,0,0
"Norwich-New London, CT","35980",1987,357,243,75,21,6,12,0,235,105,41,0,0,180,177,0,0
"Odessa, TX","36220",1987,156,150,6,0,0,0,0,61,32,19,0,0,0,0,0,156
"Ogden-Clearfield, UT","36260",1987,365,106,222,32,5,0,0,174,101,61,102,41,164,54,0,4
"Oklahoma City, OK","36420",1987,365,184,134,40,4,3,0,229,108,50,67,78,212,2,0,6
"Olympia-Tumwater, WA","36500",1987,75,59,15,1,0,0,0,112,62,24,0,0,0,0,0,75
"Omaha-Council Bluffs, NE-IA","36540",1987,365,220,134,11,0,0,0,126,84,44,35,0,213,1,0,116
"Orlando-Kissimmee-Sanford, FL","36740",1987,365,277,68,18,2,0,0,185,84,41,66,0,299,0,0,0
"Oshkosh-Neenah, WI","36780",1987,279,193,67,18,1,0,0,172,90,37,0,0,161,118,0,0
"Ottawa-Peru, IL","36860",1987,56,34,19,3,0,0,0,128,87,32,0,0,0,0,0,56
"Owensboro, KY","36980",1987,365,172,95,75,20,3,0,205,136,54,10,80,155,120,0,0
"Oxford, NC","37080",1987,204,61,66,45,28,4,0,216,161,84,0,0,204,0,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",1987,365,116,89,78,56,26,0,251,190,87,6,54,305,0,0,0
"Paducah, KY-IL","37140",1987,365,111,148,88,18,0,0,187,140,74,2,42,125,193,0,3
"Parkersburg-Vienna, WV","37620",1987,342,112,105,91,32,2,0,228,149,76,0,0,125,217,0,0
"Payson, AZ","37740",1987,324,127,74,97,26,0,0,200,143,72,0,0,0,298,0,26
"Pensacola-Ferry Pass-Brent, FL","37860",1987,365,184,86,68,27,0,0,200,140,50,0,0,279,86,0,0
"Peoria, IL","37900",1987,365,142,126,81,15,1,0,212,126,62,70,0,90,204,0,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",1987,365,25,177,105,27,31,0,238,192,94,18,63,102,181,0,1
"Phoenix-Mesa-Scottsdale, AZ","38060",1987,365,49,158,113,45,0,0,200,161,93,89,0,161,115,0,0
"Pittsburgh, PA","38300",1987,365,11,96,151,101,6,0,226,200,119,2,12,40,309,0,2
"Pocatello, ID","38540",1987,348,169,74,64,41,0,0,200,156,54,0,0,0,314,0,34
"Ponca City, OK","38620",1987,333,161,40,63,69,0,0,200,179,54,0,0,0,333,0,0
"Ponce, PR","38660",1987,112,57,33,22,0,0,0,121,107,50,0,0,0,112,0,0
"Port Angeles, WA","38820",1987,365,154,77,84,50,0,0,200,165,56,0,0,41,324,0,0
