"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Champaign-Urbana, IL","16580",2014,365,301,63,1,0,0,0,101,61,38,0,0,312,0,53,0
"Charleston, WV","16620",2014,365,296,69,0,0,0,0,100,59,37,0,0,177,46,77,65
"Charleston-North Charleston, SC","16700",2014,365,291,74,0,0,0,0,87,56,39,0,4,128,1,232,0
"Charlotte-Concord-Gastonia, NC-SC","16740",2014,365,212,148,5,0,0,0,115,72,48,0,3,215,0,147,0
"Charlottesville, VA","16820",2014,364,320,44,0,0,0,0,77,52,35,0,0,108,0,256,0
"Chattanooga, TN-GA","16860",2014,365,229,135,1,0,0,0,105,64,44,0,0,144,0,221,0
"Cheyenne, WY","16940",2014,364,291,73,0,0,0,0,97,61,44,0,10,319,0,32,3
"Chicago-Naperville-Elgin, IL-IN-WI","16980",2014,365,60,284,20,1,0,0,155,87,62,0,14,53,8,268,22
"Chico, CA","17020",2014,365,173,178,12,2,0,0,155,84,52,0,0,228,0,137,0
"Cincinnati, OH-KY-IN","17140",2014,365,96,249,20,0,0,0,143,90,59,0,20,94,38,212,1
"Claremont-Lebanon, NH-VT","17200",2014,365,324,40,1,0,0,0,101,51,36,0,0,258,0,107,0
"Clarksburg, WV","17220",2014,120,95,25,0,0,0,0,72,54,33,0,0,0,0,120,0
"Clarksville, TN-KY","17300",2014,365,260,104,1,0,0,0,101,64,44,0,0,212,7,146,0
"Clearlake, CA","17340",2014,357,335,22,0,0,0,0,93,48,37,0,0,352,0,4,1
"Cleveland, MS","17380",2014,209,195,14,0,0,0,0,90,49,37,0,0,209,0,0,0
"Cleveland-Elyria, OH","17460",2014,365,158,189,16,2,0,0,173,87,54,5,7,85,60,189,19
"Clinton, IA","17540",2014,365,184,177,4,0,0,0,124,71,50,0,0,95,1,269,0
"Coco, PR","17640",2014,337,334,2,0,1,0,0,166,17,4,0,0,0,337,0,0
"Colorado Springs, CO","17820",2014,365,260,104,1,0,0,0,104,67,46,0,0,328,31,6,0
"Columbia, MO","17860",2014,214,190,24,0,0,0,0,87,51,38,0,0,214,0,0,0
"Columbia, SC","17900",2014,365,232,130,3,0,0,0,107,66,46,0,0,151,17,195,2
"Columbus, GA-AL","17980",2014,365,246,117,2,0,0,0,108,63,42,0,0,110,0,255,0
"Columbus, IN","18020",2014,365,263,101,1,0,0,0,108,66,40,0,52,146,47,120,0
"Columbus, OH","18140",2014,365,214,144,7,0,0,0,115,71,47,0,16,130,1,217,1
"Concord, NH","18180",2014,365,342,22,1,0,0,0,101,47,30,0,0,244,71,50,0
"Cookeville, TN","18260",2014,109,91,18,0,0,0,0,83,57,34,0,0,0,0,109,0
"Corning, NY","18500",2014,364,345,19,0,0,0,0,77,46,33,7,0,284,3,70,0
"Corpus Christi, TX","18580",2014,365,260,104,1,0,0,0,105,63,42,0,0,169,0,195,1
"Corsicana, TX","18620",2014,364,273,91,0,0,0,0,93,59,41,0,3,196,7,158,0
"Corvallis, OR","18700",2014,364,344,19,1,0,0,0,115,40,16,0,0,0,0,364,0
"Craig, CO","18780",2014,270,236,34,0,0,0,0,90,51,43,0,0,270,0,0,0
"Crawfordsville, IN","18820",2014,149,92,57,0,0,0,0,77,63,44,0,0,0,0,149,0
"Crescent City, CA","18860",2014,115,112,3,0,0,0,0,55,33,12,0,0,0,0,115,0
"Crestview-Fort Walton Beach-Destin, FL","18880",2014,364,336,27,1,0,0,0,115,47,35,0,0,348,0,0,16
"Cullowhee, NC","19000",2014,264,205,58,1,0,0,0,119,67,44,0,0,205,0,59,0
"Dallas-Fort Worth-Arlington, TX","19100",2014,365,175,162,25,3,0,0,164,90,51,0,21,199,1,141,3
"Dalton, GA","19140",2014,266,232,33,1,0,0,0,108,54,38,0,0,217,0,49,0
"Daphne-Fairhope-Foley, AL","19300",2014,280,232,46,2,0,0,0,112,59,38,0,0,205,0,75,0
"Davenport-Moline-Rock Island, IA-IL","19340",2014,365,119,242,4,0,0,0,111,78,56,0,0,49,0,214,102
"Dayton, OH","19380",2014,365,192,169,4,0,0,0,119,71,48,0,0,141,1,223,0
"Decatur, AL","19460",2014,284,238,46,0,0,0,0,93,56,39,0,0,209,0,75,0
"Decatur, IL","19500",2014,365,255,109,1,0,0,0,103,64,42,0,0,202,21,142,0
"Deltona-Daytona Beach-Ormond Beach, FL","19660",2014,365,312,52,1,0,0,0,108,56,39,0,0,260,0,105,0
"Deming, NM","19700",2014,364,305,55,2,1,1,0,224,54,44,0,31,289,0,0,44
"Denver-Aurora-Lakewood, CO","19740",2014,365,102,229,33,1,0,0,152,100,63,0,50,251,1,54,9
"Des Moines-West Des Moines, IA","19780",2014,365,285,80,0,0,0,0,100,59,38,0,30,126,0,206,3
"Detroit-Warren-Dearborn, MI","19820",2014,365,127,219,19,0,0,0,147,88,57,0,5,65,67,200,28
"Dickinson, ND","19860",2014,365,358,7,0,0,0,0,58,45,36,0,0,352,0,13,0
"Dodge City, KS","19980",2014,365,362,3,0,0,0,0,69,24,7,0,0,0,0,0,365
"Dothan, AL","20020",2014,279,241,38,0,0,0,0,80,52,38,0,0,212,0,67,0
"Douglas, GA","20060",2014,61,55,6,0,0,0,0,66,50,35,0,0,0,0,61,0
"Dover, DE","20100",2014,364,295,68,1,0,0,0,108,59,42,0,0,225,0,139,0
"DuBois, PA","20180",2014,263,250,13,0,0,0,0,93,46,32,0,0,263,0,0,0
"Duluth, MN-WI","20260",2014,365,295,70,0,0,0,0,87,56,38,0,0,174,0,181,10
"Durango, CO","20420",2014,365,280,84,1,0,0,0,101,64,44,0,0,364,0,1,0
"Durant, OK","20460",2014,333,293,38,2,0,0,0,126,51,39,0,0,333,0,0,0
"Durham-Chapel Hill, NC","20500",2014,365,293,72,0,0,0,0,93,56,40,0,0,155,1,209,0
"Dyersburg, TN","20540",2014,109,85,24,0,0,0,0,80,59,34,0,0,0,0,109,0
"Eagle Pass, TX","20580",2014,337,255,82,0,0,0,0,79,59,36,0,0,0,0,337,0
"East Stroudsburg, PA","20700",2014,364,273,91,0,0,0,0,77,59,40,0,0,212,0,152,0
"Eau Claire, WI","20740",2014,354,308,46,0,0,0,0,93,52,35,0,0,205,0,149,0
"Effingham, IL","20820",2014,212,187,25,0,0,0,0,90,51,38,0,0,212,0,0,0
"El Centro, CA","20940",2014,365,46,265,45,5,2,2,359,112,67,0,2,109,0,160,94
"El Dorado, AR","20980",2014,365,335,30,0,0,0,0,89,45,4,0,0,0,248,117,0
"El Paso, TX","21340",2014,365,183,173,8,1,0,0,158,79,50,0,26,161,0,170,8
"Elizabethtown-Fort Knox, KY","21060",2014,341,246,95,0,0,0,0,87,61,42,0,0,107,0,234,0
"Elkhart-Goshen, IN","21140",2014,360,160,190,10,0,0,0,126,75,53,0,0,38,0,322,0
"Elko, NV","21220",2014,357,328,28,1,0,0,0,123,49,32,0,0,137,0,8,212
"Ellensburg, WA","21260",2014,323,290,32,0,1,0,0,165,51,15,0,0,0,0,323,0
"Emporia, KS","21380",2014,120,107,12,0,1,0,0,153,53,25,0,0,0,0,120,0
"Erie, PA","21500",2014,358,225,132,1,0,0,0,101,63,45,0,1,149,0,207,1
"Espa¤ola, NM","21580",2014,363,286,77,0,0,0,0,93,58,44,0,0,355,0,8,0
"Eugene, OR","21660",2014,365,250,98,17,0,0,0,135,79,40,0,0,105,0,260,0
"Eureka-Arcata-Fortuna, CA","21700",2014,365,220,139,5,1,0,0,164,66,43,0,0,89,0,270,6
"Evanston, WY","21740",2014,365,331,34,0,0,0,0,77,50,42,0,2,359,0,0,4
"Evansville, IN-KY","21780",2014,365,156,200,9,0,0,0,109,79,53,0,2,121,32,210,0
"Fairbanks, AK","21820",2014,364,176,107,34,46,1,0,206,156,53,0,16,104,2,227,15
"Fairmont, WV","21900",2014,119,89,30,0,0,0,0,68,57,38,0,0,0,0,119,0
"Fallon, NV","21980",2014,211,153,58,0,0,0,0,100,64,46,0,0,211,0,0,0
"Fargo, ND-MN","22020",2014,365,323,41,1,0,0,0,113,53,34,0,14,222,0,107,22
"Farmington, NM","22140",2014,365,273,92,0,0,0,0,97,61,44,0,13,350,0,1,1
"Fayetteville, NC","22180",2014,314,225,89,0,0,0,0,97,64,43,0,0,169,0,145,0
"Fayetteville-Springdale-Rogers, AR-MO","22220",2014,365,316,49,0,0,0,0,86,54,39,0,0,320,0,45,0
"Fernley, NV","22280",2014,212,147,63,2,0,0,0,112,71,47,0,0,212,0,0,0
"Flagstaff, AZ","22380",2014,357,250,102,5,0,0,0,126,67,44,0,0,346,0,11,0
"Flint, MI","22420",2014,341,247,91,3,0,0,0,105,62,40,0,0,118,0,223,0
"Florence, SC","22500",2014,317,222,95,0,0,0,0,97,60,44,0,0,160,0,157,0
"Florence-Muscle Shoals, AL","22520",2014,284,251,33,0,0,0,0,87,52,37,0,0,206,0,78,0
"Fond du Lac, WI","22540",2014,194,165,27,2,0,0,0,105,58,40,0,0,194,0,0,0
"Fort Collins, CO","22660",2014,365,202,146,17,0,0,0,140,80,49,0,0,353,0,12,0
"Fort Madison-Keokuk, IA-IL-MO","22800",2014,121,83,38,0,0,0,0,97,64,36,0,0,0,0,121,0
"Fort Payne, AL","22840",2014,360,313,47,0,0,0,0,90,54,38,0,0,300,0,60,0
"Fort Smith, AR-OK","22900",2014,353,298,55,0,0,0,0,90,56,36,0,43,204,0,72,34
"Fort Wayne, IN","23060",2014,365,186,173,6,0,0,0,147,74,50,0,3,74,2,286,0
"Fresno, CA","23420",2014,365,74,167,91,33,0,0,197,148,81,0,0,231,0,131,3
"Gadsden, AL","23460",2014,281,244,37,0,0,0,0,97,54,38,0,0,207,0,74,0
"Gaffney, SC","23500",2014,223,179,43,1,0,0,0,105,61,42,0,0,223,0,0,0
"Gainesville, FL","23540",2014,361,329,32,0,0,0,0,77,49,35,0,0,227,0,134,0
"Gainesville, GA","23580",2014,318,177,141,0,0,0,0,95,65,47,0,0,0,0,318,0
"Gardnerville Ranchos, NV","23820",2014,364,296,64,4,0,0,0,135,62,28,0,0,0,0,364,0
"Georgetown, SC","23860",2014,343,341,2,0,0,0,0,53,30,17,0,0,0,0,0,343
"Gettysburg, PA","23900",2014,364,271,91,2,0,0,0,102,63,42,2,7,242,0,113,0
"Gillette, WY","23940",2014,365,262,102,1,0,0,0,109,58,44,0,60,160,5,24,116
"Glenwood Springs, CO","24060",2014,365,303,60,2,0,0,0,108,58,44,0,0,364,0,1,0
"Goldsboro, NC","24140",2014,347,187,160,0,0,0,0,77,63,48,0,0,0,0,347,0
"Grand Island, NE","24260",2014,120,113,7,0,0,0,0,74,48,24,0,0,0,0,120,0
"Grand Junction, CO","24300",2014,365,251,113,1,0,0,0,101,64,46,0,0,274,0,89,2
"Grand Rapids-Wyoming, MI","24340",2014,364,249,110,5,0,0,0,121,67,43,0,0,175,0,189,0
"Grants Pass, OR","24420",2014,365,312,51,2,0,0,0,120,57,23,0,0,0,0,365,0
"Great Falls, MT","24500",2014,330,270,58,1,1,0,0,154,56,29,0,0,0,0,330,0
"Greeley, CO","24540",2014,365,248,113,4,0,0,0,126,74,45,1,0,337,0,26,1
"Green Bay, WI","24580",2014,365,244,113,8,0,0,0,129,73,42,0,0,140,41,184,0
"Greenfield Town, MA","24640",2014,338,262,76,0,0,0,0,90,59,40,0,0,158,0,180,0
"Greensboro-High Point, NC","24660",2014,363,259,103,1,0,0,0,101,64,44,0,0,178,10,175,0
"Greenville, NC","24780",2014,256,221,35,0,0,0,0,93,54,39,0,0,195,0,61,0
"Greenville-Anderson-Mauldin, SC","24860",2014,365,259,106,0,0,0,0,97,61,43,0,41,156,0,167,1
"Greenwood, SC","24940",2014,188,179,9,0,0,0,0,74,47,35,0,0,188,0,0,0
"Guayama, PR","25020",2014,106,100,6,0,0,0,0,59,39,18,0,0,0,0,11,95
"Gulfport-Biloxi-Pascagoula, MS","25060",2014,365,267,89,9,0,0,0,122,61,42,0,6,150,8,201,0
"Hagerstown-Martinsburg, MD-WV","25180",2014,358,256,102,0,0,0,0,100,65,43,0,0,169,0,189,0
"Hammond, LA","25220",2014,121,106,15,0,0,0,0,64,53,30,0,0,0,0,121,0
"Hanford-Corcoran, CA","25260",2014,365,85,203,52,25,0,0,172,126,71,0,0,204,0,116,45
"Harrisburg-Carlisle, PA","25420",2014,365,175,186,4,0,0,0,128,75,51,0,0,119,0,246,0
"Harrison, AR","25460",2014,365,336,29,0,0,0,0,87,49,36,0,0,342,0,23,0
"Harrisonburg, VA","25500",2014,361,326,35,0,0,0,0,86,50,36,0,116,193,0,52,0
"Hartford-West Hartford-East Hartford, CT","25540",2014,365,235,115,14,1,0,0,151,71,45,0,20,147,0,198,0
"Hattiesburg, MS","25620",2014,361,274,87,0,0,0,0,73,55,39,0,0,0,0,361,0
"Helena, MT","25740",2014,365,295,65,5,0,0,0,150,60,41,0,0,265,0,100,0
"Hermiston-Pendleton, OR","25840",2014,361,303,58,0,0,0,0,99,60,33,0,0,130,0,231,0
"Hickory-Lenoir-Morganton, NC","25860",2014,364,280,84,0,0,0,0,100,59,41,0,0,154,0,210,0
"Hilo, HI","25900",2014,364,19,76,139,129,1,0,205,200,126,0,0,0,336,28,0
"Hobbs, NM","26020",2014,360,275,82,3,0,0,0,113,64,41,0,6,284,0,69,1
"Holland, MI","26090",2014,240,178,55,6,1,0,0,151,80,42,0,0,172,0,68,0
"Homosassa Springs, FL","26140",2014,337,289,36,12,0,0,0,126,64,17,0,0,0,238,99,0
"Hot Springs, AR","26300",2014,121,92,29,0,0,0,0,79,58,35,0,0,0,0,121,0
"Houghton, MI","26340",2014,115,112,3,0,0,0,0,61,37,11,0,0,0,0,115,0
"Houma-Thibodaux, LA","26380",2014,363,310,52,1,0,0,0,105,56,38,0,0,252,0,111,0
"Houston-The Woodlands-Sugar Land, TX","26420",2014,365,147,204,13,1,0,0,174,84,54,0,18,137,3,188,19
"Huntington, IN","26540",2014,176,168,8,0,0,0,0,80,46,35,0,0,176,0,0,0
"Huntington-Ashland, WV-KY-OH","26580",2014,365,234,129,2,0,0,0,115,64,44,0,6,123,1,235,0
"Huntsville, AL","26620",2014,338,281,57,0,0,0,0,97,58,39,0,0,214,0,68,56
"Idaho Falls, ID","26820",2014,349,325,24,0,0,0,0,93,49,39,0,0,345,0,4,0
"Indiana, PA","26860",2014,365,306,54,5,0,0,0,119,61,41,0,0,306,59,0,0
"Indianapolis-Carmel-Anderson, IN","26900",2014,365,119,215,30,1,0,0,191,94,59,0,3,83,80,198,1
"Iowa City, IA","26980",2014,364,262,101,1,0,0,0,108,61,35,0,0,0,0,359,5
"Ithaca, NY","27060",2014,353,334,19,0,0,0,0,80,45,35,0,0,353,0,0,0
"Jackson, MS","27140",2014,365,179,185,0,1,0,0,153,68,51,0,0,91,1,273,0
"Jackson, TN","27180",2014,113,95,18,0,0,0,0,79,54,34,0,0,0,0,113,0
"Jackson, WY-ID","27220",2014,365,320,45,0,0,0,0,97,51,42,0,0,360,0,4,1
"Jacksonville, FL","27260",2014,365,251,109,5,0,0,0,126,67,44,0,2,172,24,167,0
"Jamestown-Dunkirk-Fredonia, NY","27460",2014,364,321,41,2,0,0,0,112,54,37,0,0,323,7,34,0
"Janesville-Beloit, WI","27500",2014,195,162,28,5,0,0,0,119,61,40,0,0,195,0,0,0
"Jasper, IN","27540",2014,355,278,61,14,2,0,0,170,71,18,0,0,0,255,100,0
"Jefferson City, MO","27620",2014,213,192,21,0,0,0,0,90,50,39,0,0,213,0,0,0
"Johnstown, PA","27780",2014,365,218,145,2,0,0,0,108,68,45,0,6,119,21,218,1
"Joplin, MO","27900",2014,360,283,76,1,0,0,0,103,61,38,0,0,182,0,0,178
"Juneau, AK","27940",2014,352,285,65,2,0,0,0,129,61,24,0,0,0,0,346,6
"Kahului-Wailuku-Lahaina, HI","27980",2014,341,332,8,1,0,0,0,136,38,22,0,0,0,0,341,0
"Kalamazoo-Portage, MI","28020",2014,363,256,105,2,0,0,0,108,64,42,0,0,123,0,240,0
"Kalispell, MT","28060",2014,365,291,72,2,0,0,0,141,60,38,0,0,196,0,137,32
"Kansas City, MO-KS","28140",2014,365,92,216,57,0,0,0,150,108,63,0,7,87,97,167,7
"Kapaa, HI","28180",2014,341,335,6,0,0,0,0,70,34,18,0,36,0,32,273,0
"Keene, NH","28300",2014,365,271,93,1,0,0,0,115,63,39,0,0,197,0,168,0
"Kennewick-Richland, WA","28420",2014,364,332,31,1,0,0,0,131,47,22,0,0,0,0,273,91
"Killeen-Temple, TX","28660",2014,364,305,57,2,0,0,0,112,64,39,0,0,364,0,0,0
"Kingsport-Bristol-Bristol, TN-VA","28700",2014,365,217,109,39,0,0,0,150,102,47,0,26,135,158,46,0
"Kingsville, TX","28780",2014,343,277,66,0,0,0,0,99,59,32,0,0,0,0,343,0
"Kinston, NC","28820",2014,214,177,37,0,0,0,0,93,61,40,0,0,214,0,0,0
"Klamath Falls, OR","28900",2014,365,269,92,4,0,0,0,136,68,32,0,0,0,0,365,0
"Knoxville, TN","28940",2014,365,193,170,2,0,0,0,101,66,49,0,0,178,0,177,10
"Kokomo, IN","29020",2014,261,171,90,0,0,0,0,82,62,43,0,0,0,0,261,0
"La Crosse-Onalaska, WI-MN","29100",2014,358,310,48,0,0,0,0,98,55,37,0,0,197,0,161,0
"La Grande, OR","29260",2014,363,289,68,6,0,0,0,140,71,26,0,0,0,0,361,2
"Laconia, NH","29060",2014,213,205,8,0,0,0,0,90,46,32,0,0,179,0,34,0
"Lafayette, LA","29180",2014,364,216,148,0,0,0,0,97,64,46,0,0,120,0,243,1
"Lafayette-West Lafayette, IN","29200",2014,336,228,106,2,0,0,0,128,64,41,0,0,126,0,210,0
"Lake Charles, LA","29340",2014,365,259,103,3,0,0,0,133,61,41,0,3,181,7,174,0
"Lake City, FL","29380",2014,338,301,37,0,0,0,0,80,51,34,0,0,299,0,39,0
"Lake Havasu City-Kingman, AZ","29420",2014,365,356,9,0,0,0,0,77,31,18,0,0,0,0,19,346
"Lakeland-Winter Haven, FL","29460",2014,365,286,79,0,0,0,0,87,59,41,0,0,184,6,175,0
"Lancaster, PA","29540",2014,365,125,225,14,1,0,0,154,83,56,0,0,71,0,294,0
"Lansing-East Lansing, MI","29620",2014,365,265,99,1,0,0,0,112,63,40,0,7,183,0,175,0
"Laramie, WY","29660",2014,365,282,83,0,0,0,0,93,64,46,0,0,319,0,6,40
"Laredo, TX","29700",2014,365,257,108,0,0,0,0,82,62,43,3,0,113,0,247,2
"Las Cruces, NM","29740",2014,365,192,153,13,4,2,1,455,81,50,0,5,218,0,22,120
"Las Vegas-Henderson-Paradise, NV","29820",2014,365,119,230,14,2,0,0,158,90,58,0,2,239,0,114,10
"Lawrenceburg, TN","29980",2014,113,97,16,0,0,0,0,74,55,32,0,0,0,0,113,0
"Lawton, OK","30020",2014,365,257,107,1,0,0,0,105,67,44,0,0,262,0,103,0
"Lebanon, PA","30140",2014,365,193,164,8,0,0,0,121,76,48,0,0,158,0,207,0
"Lewiston, ID-WA","30300",2014,290,250,37,3,0,0,0,128,56,25,0,0,0,0,290,0
"Lewiston-Auburn, ME","30340",2014,347,298,49,0,0,0,0,90,56,38,0,0,174,0,169,4
"Lexington, NE","30420",2014,60,58,2,0,0,0,0,58,44,19,0,0,0,0,0,60
