"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Flint, MI","22420",1984,348,270,59,19,0,0,0,147,77,37,0,0,194,154,0,0
"Florence, SC","22500",1984,125,72,26,17,10,0,0,195,143,47,0,0,125,0,0,0
"Florence-Muscle Shoals, AL","22520",1984,348,205,49,69,25,0,0,200,139,30,0,0,0,348,0,0
"Fond du Lac, WI","22540",1984,183,135,36,11,1,0,0,179,84,42,0,0,183,0,0,0
"Fort Collins, CO","22660",1984,361,257,94,6,1,3,0,227,77,41,131,0,230,0,0,0
"Fort Madison-Keokuk, IA-IL-MO","22800",1984,218,140,23,30,25,0,0,200,160,14,0,0,0,218,0,0
"Fort Wayne, IN","23060",1984,363,282,45,29,7,0,0,190,100,32,0,0,336,27,0,0
"Fresno, CA","23420",1984,366,83,133,57,66,27,0,219,190,87,49,71,243,3,0,0
"Gadsden, AL","23460",1984,259,146,70,31,11,1,0,204,122,47,0,0,259,0,0,0
"Gainesville, FL","23540",1984,91,78,11,1,1,0,0,198,51,30,0,0,0,91,0,0
"Gardnerville Ranchos, NV","23820",1984,214,184,30,0,0,0,0,97,54,40,65,0,149,0,0,0
"Georgetown, SC","23860",1984,170,141,23,6,0,0,0,133,62,16,0,0,0,123,0,47
"Glens Falls, NY","24020",1984,364,297,57,10,0,0,0,141,62,33,0,0,236,128,0,0
"Grand Junction, CO","24300",1984,330,311,19,0,0,0,0,71,41,16,284,0,0,46,0,0
"Grand Rapids-Wyoming, MI","24340",1984,363,223,62,48,30,0,0,200,138,42,13,0,210,140,0,0
"Grants Pass, OR","24420",1984,358,188,159,9,2,0,0,158,87,49,358,0,0,0,0,0
"Great Falls, MT","24500",1984,322,294,26,0,2,0,0,186,49,26,322,0,0,0,0,0
"Greeley, CO","24540",1984,362,255,90,14,1,2,0,210,78,42,120,0,242,0,0,0
"Green Bay, WI","24580",1984,366,47,83,160,76,0,0,200,167,110,0,0,20,346,0,0
"Greensboro-High Point, NC","24660",1984,365,270,58,27,10,0,0,182,101,35,0,0,198,167,0,0
"Greenville, NC","24780",1984,353,276,58,18,1,0,0,156,74,31,0,0,206,147,0,0
"Greenville-Anderson-Mauldin, SC","24860",1984,353,256,72,22,3,0,0,159,90,39,68,0,262,23,0,0
"Guayama, PR","25020",1984,314,309,5,0,0,0,0,70,31,10,0,0,0,314,0,0
"Gulfport-Biloxi-Pascagoula, MS","25060",1984,366,245,73,42,6,0,0,200,110,41,0,0,208,158,0,0
"Hagerstown-Martinsburg, MD-WV","25180",1984,307,231,50,19,6,1,0,213,97,32,0,0,307,0,0,0
"Hanford-Corcoran, CA","25260",1984,346,215,65,49,17,0,0,192,133,43,0,0,346,0,0,0
"Harrisburg-Carlisle, PA","25420",1984,366,239,84,37,6,0,0,200,105,44,22,96,171,77,0,0
"Hartford-West Hartford-East Hartford, CT","25540",1984,366,97,203,37,19,10,0,233,133,65,164,13,115,74,0,0
"Hermiston-Pendleton, OR","25840",1984,46,37,9,0,0,0,0,69,56,35,0,0,0,0,0,46
"Hickory-Lenoir-Morganton, NC","25860",1984,333,233,73,25,2,0,0,156,90,41,0,0,226,107,0,0
"Homosassa Springs, FL","26140",1984,331,272,42,17,0,0,0,134,74,14,0,0,0,331,0,0
"Houma-Thibodaux, LA","26380",1984,98,84,9,5,0,0,0,133,80,26,0,0,98,0,0,0
"Houston-The Woodlands-Sugar Land, TX","26420",1984,366,24,147,119,48,28,0,266,192,103,5,28,142,191,0,0
"Huntington-Ashland, WV-KY-OH","26580",1984,366,29,98,167,70,2,0,208,176,111,6,23,42,295,0,0
"Indiana, PA","26860",1984,257,139,72,42,4,0,0,181,111,47,0,0,0,257,0,0
"Indianapolis-Carmel-Anderson, IN","26900",1984,366,6,116,204,38,2,0,210,153,110,11,5,43,307,0,0
"Iowa City, IA","26980",1984,345,272,42,25,5,1,0,206,87,33,0,0,345,0,0,0
"Iron Mountain, MI-WI","27020",1984,61,59,2,0,0,0,0,90,43,21,0,39,0,22,0,0
"Jackson, MS","27140",1984,362,294,56,11,1,0,0,164,67,35,109,0,253,0,0,0
"Jacksonville, FL","27260",1984,366,121,181,54,10,0,0,200,112,64,54,11,99,202,0,0
"Jamestown-Dunkirk-Fredonia, NY","27460",1984,362,163,89,99,11,0,0,200,130,57,0,0,0,362,0,0
"Janesville-Beloit, WI","27500",1984,366,140,106,90,30,0,0,200,143,67,0,51,85,230,0,0
"Jasper, IN","27540",1984,348,97,104,88,59,0,0,200,168,81,0,0,0,336,0,12
"Johnstown, PA","27780",1984,362,181,129,44,8,0,0,187,105,51,14,44,98,206,0,0
"Kankakee, IL","28100",1984,304,266,37,1,0,0,0,105,58,31,0,0,304,0,0,0
"Kansas City, MO-KS","28140",1984,366,98,161,76,25,6,0,251,135,66,47,32,112,175,0,0
"Kingsport-Bristol-Bristol, TN-VA","28700",1984,366,27,68,221,50,0,0,200,156,115,0,2,32,332,0,0
"Knoxville, TN","28940",1984,366,41,144,134,47,0,0,200,161,100,25,0,90,251,0,0
"La Crosse-Onalaska, WI-MN","29100",1984,159,130,24,5,0,0,0,133,74,42,0,0,159,0,0,0
"La Grande, OR","29260",1984,10,5,5,0,0,0,0,61,61,53,0,0,0,0,0,10
"Lafayette, LA","29180",1984,355,315,28,11,1,0,0,159,58,29,0,0,355,0,0,0
"Lake Charles, LA","29340",1984,366,310,41,12,1,2,0,216,61,32,0,0,330,36,0,0
"Lancaster, PA","29540",1984,356,220,108,21,7,0,0,195,91,45,5,134,124,93,0,0
"Lansing-East Lansing, MI","29620",1984,366,250,106,8,2,0,0,151,80,41,0,0,113,253,0,0
"Las Cruces, NM","29740",1984,366,102,71,129,64,0,0,200,165,103,21,0,91,254,0,0
"Las Vegas-Henderson-Paradise, NV","29820",1984,366,74,210,75,4,3,0,209,113,74,98,169,99,0,0,0
"Lawton, OK","30020",1984,173,169,4,0,0,0,0,69,7,1,0,0,0,173,0,0
"Lewiston-Auburn, ME","30340",1984,357,287,58,12,0,0,0,143,64,24,0,0,0,357,0,0
"Lexington-Fayette, KY","30460",1984,361,235,87,31,8,0,0,200,105,44,133,23,181,24,0,0
"Lima, OH","30620",1984,359,262,66,26,5,0,0,200,94,37,0,0,230,129,0,0
"Lincoln, NE","30700",1984,366,349,17,0,0,0,0,84,42,24,189,0,177,0,0,0
"Little Rock-North Little Rock-Conway, AR","30780",1984,366,258,77,27,4,0,0,164,97,40,0,54,309,3,0,0
"Longview, TX","30980",1984,339,231,85,20,3,0,0,200,90,42,0,15,271,53,0,0
"Longview, WA","31020",1984,363,358,4,1,0,0,0,103,14,0,0,0,0,363,0,0
"Los Angeles-Long Beach-Anaheim, CA","31080",1984,366,4,69,101,53,139,0,300,263,157,71,86,209,0,0,0
"Louisville/Jefferson County, KY-IN","31140",1984,366,23,94,168,74,7,0,234,180,115,19,2,59,286,0,0
"Lumberton, NC","31300",1984,355,274,63,16,2,0,0,159,80,30,0,0,212,143,0,0
"Madison, IN","31500",1984,366,133,96,85,52,0,0,200,160,74,0,6,0,353,0,7
"Madison, WI","31540",1984,366,190,137,37,2,0,0,161,101,50,18,0,124,224,0,0
"Manchester-Nashua, NH","31700",1984,366,131,173,43,17,2,0,205,119,59,170,0,81,115,0,0
